text,label
mactier collect pursuit silver australian cyclist katie mactier silver behind new zealand world champion sarah ulmer woman metre individual pursuit athens olympics,1
powerful nesterenko seizes moment final forgotten raced weirdest woman metre dash largely unknown lot winner yuliya nesterenko ran history comfortable starting block near total anonymity,1
say play say goldstruck british paper tail dragging despair unabashed joy britain newspaper rebounded sunday swelling pride five gold medal one day erased pain first olympic week athens,1
patterson answer history defending champ athens magnetic power mary lou retton dizzy charm sarah hughes carly patterson one final dance front one last chance prove face belonged million mcdonald bag,1
greek weightlifter greek weightlifter leonidas sampanis stripped bronze medal expelled olympics doping offense,1
still wrap although joe gibbs back washington unlikely see element offensive system display opening day,1
emmons loses gold american shooter matt emmons fired wrong target final shot sunday blowing commanding lead olympic meter three position rifle event allowing jia zhanbo china take gold,1
new doping scandal game athens reuters almost runner set sunday recreate history legendary marathon modern day doping scandal threatened gold medal russia first olympic event held ancient olympia year,1
nesterenko surprise field speed winning meter olympics simply tradition carried generation american woman sprinter exercise domination,1
mental lapse cost american shooting gold almost unthinkable lapse concentration sunday cost american matt emmons olympic shooting gold medal emmons far ahead going final shot three position,1
swimming saviour fast finish pool athens delivered australia best swimming medal haul since melbourne game heroic butterfly leg petria thomas woman medley relay yesterday snared team seventh final gold medal,1
ulmer win gold pursuit cycling sarah ulmer new zealand continued dominance pursuit racing sunday breaking world record win olympic gold medal,1
moore list advance u amateur final mamaroneck ny ryan moore puyallup wash ncaa division champion four golf event entered since late may luke list ringgold ga,1
pursuit team secure medal britain team pursuit quartet race gold australia monday,1
ulmer win gold cycling athens greece sport network sarah ulmer new zealand woman individual pursuit competition track cycling sunday olympics,1
sign going game event midst heaving throng turned athens welcome home victorious greek soccer team last month someone asked athens would deal crowd olympics,1
china zhang gold medalist table tennis athens greece sport network china zhang yining already gold medalist double partner wang nan woman single title sunday four set victory hyang mi kim north korea,1
american hit wrong target loses gold matthew emmons trained accountant got number terribly wrong olympics american sharpshooter one shot away second olympic gold,1
blazer randolph questioned police ap ap portland trail blazer forward zach randolph questioned police witnessing shooting three men inside bar early sunday,1
ulmer give new zealand historic gold athens sarah ulmer gave new zealand first ever olympic cycling gold medal second athens game sunday breaking world record woman km individual pursuit process,1
celtic tune win inverness aberdeen scotland sport network celtic remained perfect scottish premier league play season win inverness pittodrie,1
